CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,CIN,Jeremy Hill,HillJe01,2014-09-07,2014,1,REG,0,4,19,0,0,0,0,0,10,3,0,0,,
2,CIN,Jeremy Hill,HillJe01,2014-09-14,2014,2,REG,0,15,74,1,2,2,22,0,30,0,0,0,,
3,CIN,Jeremy Hill,HillJe01,2014-09-21,2014,3,REG,0,7,39,1,0,0,0,0,15,0,0,0,,
0,CIN,Jeremy Hill,HillJe01,,2014,4,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
4,CIN,Jeremy Hill,HillJe01,2014-10-05,2014,5,REG,0,2,1,0,4,3,68,0,11,0,0,0,,
5,CIN,Jeremy Hill,HillJe01,2014-10-12,2014,6,REG,1,8,22,1,4,4,13,0,27,0,0,0,,
6,CIN,Jeremy Hill,HillJe01,2014-10-19,2014,7,REG,0,4,15,0,1,0,0,0,17,0,0,0,,
7,CIN,Jeremy Hill,HillJe01,2014-10-26,2014,8,REG,0,10,25,0,4,4,28,0,31,1,0,0,,
8,CIN,Jeremy Hill,HillJe01,2014-11-02,2014,9,REG,1,24,154,2,1,1,9,0,43,0,0,0,,
9,CIN,Jeremy Hill,HillJe01,2014-11-06,2014,10,REG,1,12,55,0,2,1,6,0,48,0,0,0,,
10,CIN,Jeremy Hill,HillJe01,2014-11-16,2014,11,REG,1,27,152,0,1,1,13,0,49,0,0,0,,
11,CIN,Jeremy Hill,HillJe01,2014-11-23,2014,12,REG,0,18,87,1,1,1,9,0,32,0,0,0,,
12,CIN,Jeremy Hill,HillJe01,2014-11-30,2014,13,REG,1,13,40,0,4,4,12,0,31,0,0,0,,
13,CIN,Jeremy Hill,HillJe01,2014-12-07,2014,14,REG,0,8,46,0,4,3,21,0,30,0,0,0,,
14,CIN,Jeremy Hill,HillJe01,2014-12-14,2014,15,REG,1,25,148,2,1,1,4,0,46,0,0,0,,
15,CIN,Jeremy Hill,HillJe01,2014-12-22,2014,16,REG,1,22,147,1,0,0,0,0,39,0,0,0,,
16,CIN,Jeremy Hill,HillJe01,2014-12-28,2014,17,REG,1,23,100,0,3,2,10,0,42,0,0,0,,
17,CIN,Jeremy Hill,HillJe01,2015-01-04,2014,18,POST,1,13,47,1,0,0,0,0,21,0,0,0,,
18,CIN,Jeremy Hill,HillJe01,2015-09-13,2015,1,REG,1,19,63,2,0,0,0,0,36,0,0,0,,
19,CIN,Jeremy Hill,HillJe01,2015-09-20,2015,2,REG,1,10,39,0,1,1,2,0,20,0,0,0,,
