CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
0,JAX,Rashad Jennings,JennRa00,2009-09-13,2009,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
1,JAX,Rashad Jennings,JennRa00,2009-09-20,2009,2,REG,0,2,1,0,0,0,0,0,0,0,0,0,,
2,JAX,Rashad Jennings,JennRa00,2009-09-27,2009,3,REG,0,1,1,0,1,1,8,0,0,0,0,0,,
3,JAX,Rashad Jennings,JennRa00,2009-10-04,2009,4,REG,0,9,53,0,0,0,0,0,0,0,0,0,,
4,JAX,Rashad Jennings,JennRa00,2009-10-11,2009,5,REG,0,2,3,0,0,0,0,0,0,0,0,0,,
5,JAX,Rashad Jennings,JennRa00,2009-10-18,2009,6,REG,0,1,2,0,1,1,-3,0,0,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,1970-01-01,2009,7,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
6,JAX,Rashad Jennings,JennRa00,2009-11-01,2009,8,REG,0,3,8,0,1,1,1,0,0,0,0,0,,
7,JAX,Rashad Jennings,JennRa00,2009-11-08,2009,9,REG,0,2,29,1,1,1,9,0,0,0,0,0,,
8,JAX,Rashad Jennings,JennRa00,2009-11-15,2009,10,REG,0,2,5,0,0,0,0,0,0,0,0,0,,
9,JAX,Rashad Jennings,JennRa00,2009-11-22,2009,11,REG,0,2,8,0,0,0,0,0,0,0,0,0,,
10,JAX,Rashad Jennings,JennRa00,2009-11-29,2009,12,REG,0,2,11,0,2,2,25,0,0,0,0,0,,
11,JAX,Rashad Jennings,JennRa00,2009-12-06,2009,13,REG,0,2,14,0,1,1,8,0,0,0,0,0,,
12,JAX,Rashad Jennings,JennRa00,2009-12-13,2009,14,REG,0,1,10,0,2,2,-2,0,0,0,0,0,,
13,JAX,Rashad Jennings,JennRa00,2009-12-17,2009,15,REG,0,5,23,0,1,1,5,0,0,0,0,0,,
14,JAX,Rashad Jennings,JennRa00,2009-12-27,2009,16,REG,0,2,25,0,4,3,19,0,0,0,0,0,,
15,JAX,Rashad Jennings,JennRa00,2010-01-03,2009,17,REG,0,3,9,0,4,3,31,0,0,0,0,0,,
16,JAX,Rashad Jennings,JennRa00,2010-09-12,2010,1,REG,0,4,26,0,2,1,4,0,0,0,0,0,,
17,JAX,Rashad Jennings,JennRa00,2010-09-19,2010,2,REG,1,9,38,0,5,4,50,0,0,0,0,0,,
18,JAX,Rashad Jennings,JennRa00,2010-09-26,2010,3,REG,0,3,19,0,2,1,14,0,0,0,0,0,,
19,JAX,Rashad Jennings,JennRa00,2010-10-03,2010,4,REG,0,3,6,0,2,2,9,0,0,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,2010-10-10,2010,5,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Doubtful,Shoulder
20,JAX,Rashad Jennings,JennRa00,2010-10-18,2010,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,2010-10-24,2010,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,2010-10-31,2010,8,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,1970-01-01,2010,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
21,JAX,Rashad Jennings,JennRa00,2010-11-14,2010,10,REG,0,1,8,0,0,0,0,0,0,0,0,0,,
22,JAX,Rashad Jennings,JennRa00,2010-11-21,2010,11,REG,0,2,3,0,1,1,9,0,0,0,0,0,,
23,JAX,Rashad Jennings,JennRa00,2010-11-28,2010,12,REG,0,7,53,1,0,0,0,0,0,0,0,0,,
24,JAX,Rashad Jennings,JennRa00,2010-12-05,2010,13,REG,0,10,44,1,2,2,10,0,0,0,0,0,,
25,JAX,Rashad Jennings,JennRa00,2010-12-12,2010,14,REG,0,5,109,1,1,0,0,0,0,0,0,0,,
26,JAX,Rashad Jennings,JennRa00,2010-12-19,2010,15,REG,0,3,13,0,9,7,64,0,0,0,0,0,,
27,JAX,Rashad Jennings,JennRa00,2010-12-26,2010,16,REG,1,15,32,0,4,4,29,0,0,0,0,0,,
28,JAX,Rashad Jennings,JennRa00,2011-01-02,2010,17,REG,1,22,108,1,7,4,34,0,0,0,0,0,,
29,JAX,Rashad Jennings,JennRa00,2012-09-09,2012,1,REG,1,8,31,0,1,1,9,0,18,0,0,0,,
0,JAX,Rashad Jennings,JennRa00,2012-09-16,2012,2,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Knee
0,JAX,Rashad Jennings,JennRa00,2012-09-23,2012,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Doubtful,Knee
30,JAX,Rashad Jennings,JennRa00,2012-09-30,2012,4,REG,0,2,12,0,1,1,-2,0,19,6,0,0,,
31,JAX,Rashad Jennings,JennRa00,2012-10-07,2012,5,REG,0,3,3,0,0,0,0,0,10,9,0,0,,
